term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
thank,1,False,1341,1567,2908,True,True,12,1.2027,0.6896,23,1.3113,1.0511,0.07771664374140302
thankful,1,False,52,52,104,True,True,5,1.0833,0.5713,3,1.2381,0.5694,0.0
thanksgive,1,False,75,53,128,True,True,4,1.2097,0.5429,5,1.8929,1.4476,0.171875
thanksgiving,1,False,84,67,151,True,True,9,1.377,1.2952,5,1.5952,1.1964,0.11258278145695365
theater,1,False,585,197,782,True,True,25,1.9764,2.8134,11,1.4701,1.3421,0.4961636828644501
theft,1,False,328,178,506,True,True,8,1.3279,0.8872,5,1.2714,0.5836,0.2964426877470356
theirs,1,False,91,69,160,True,True,2,1.0111,0.1048,2,1.0455,0.2083,0.1375
theme,1,False,569,284,853,True,True,10,1.1542,0.5912,11,1.2793,1.1324,0.33411488862837047
theodore,1,False,62,43,105,True,True,12,1.2917,1.5806,12,1.7917,2.3625,0.18095238095238095
theology,1,False,46,57,103,True,True,3,1.3143,0.5222,12,1.7812,1.9801,0.10679611650485436
theorist,1,False,31,107,138,True,True,2,1.1071,0.3093,4,1.3049,0.693,0.5507246376811594
theory,1,False,612,750,1362,True,True,30,1.3362,1.5343,15,1.4851,1.4227,0.1013215859030837
therapy,1,False,182,77,259,True,True,16,1.5965,2.0249,3,1.1846,0.4605,0.40540540540540543
theresa,1,False,995,88,1083,True,True,3,1.0862,0.3207,6,1.3333,0.9428,0.8374884579870729
thick,1,False,155,92,247,True,True,3,1.1151,0.3993,4,1.15,0.5025,0.2550607287449393
thief,1,False,103,68,171,True,True,4,1.241,0.6323,4,1.2143,0.5249,0.2046783625730994
thiel,1,False,175,40,215,True,True,17,3.2407,4.1363,13,3.6364,3.5489,0.627906976744186
thin,1,False,272,215,487,True,True,4,1.088,0.3581,3,1.0859,0.3141,0.11704312114989733
thing,1,False,6838,7138,13976,True,True,28,1.4766,1.1082,35,1.6109,1.3025,0.021465369204350316
think,1,False,13555,9361,22916,True,True,49,1.7329,1.6116,27,1.7899,1.5597,0.18301623319951127
thinker,1,False,70,100,170,True,True,4,1.1864,0.6237,3,1.2048,0.4849,0.17647058823529413
thinking,1,False,434,292,726,True,True,5,1.1361,0.4429,3,1.1362,0.3755,0.19559228650137742
third,1,False,437,85,522,True,True,4,1.1008,0.4014,2,1.0759,0.2649,0.6743295019157088
thirty,1,False,84,100,184,True,True,7,1.12,0.7111,5,1.1111,0.5043,0.08695652173913043
thomas,1,False,891,391,1282,True,True,11,1.2341,0.8628,12,1.5155,1.5999,0.39001560062402496
thompson,1,False,237,143,380,True,True,16,2.4688,2.9224,16,2.4237,3.19,0.24736842105263157
thomson,1,False,133,18,151,True,True,4,1.622,0.9192,5,1.6364,1.2264,0.7615894039735099
thornberry,1,False,94,9,103,True,True,7,2.0435,1.4885,3,1.2857,0.6999,0.8252427184466019
thorny,1,False,117,6,123,True,True,1,1.0,0.0,1,1.0,0.0,0.9024390243902439
thorough,1,False,183,87,270,True,True,3,1.0457,0.2346,3,1.1013,0.3764,0.35555555555555557
thoroughly,1,False,139,144,283,True,True,2,1.0146,0.1199,3,1.0746,0.3145,0.0176678445229682
thought,1,False,573,772,1345,True,True,5,1.1347,0.4513,16,1.2492,0.8586,0.1479553903345725
thoughtful,1,False,119,58,177,True,True,2,1.0439,0.2048,2,1.0357,0.1856,0.3446327683615819
thousand,1,False,4051,1679,5730,True,True,7,1.2453,0.59,15,1.3097,0.8056,0.41396160558464223
thread,1,False,73,111,184,True,True,3,1.0896,0.3758,4,1.2472,0.6409,0.20652173913043478
threat,1,False,4737,2186,6923,True,True,17,1.4217,0.9512,18,1.5438,1.2372,0.36848187202080024
threaten,1,False,3057,1495,4552,True,True,5,1.1799,0.4829,6,1.2691,0.6693,0.3431458699472759
threatening,1,False,56,56,112,True,True,2,1.0769,0.2665,2,1.0566,0.2311,0.0
threshold,1,False,380,60,440,True,True,14,1.2838,1.0625,7,1.4286,1.3119,0.7272727272727273
thrill,1,False,119,73,192,True,True,2,1.0531,0.2242,2,1.0282,0.1655,0.23958333333333334
thrive,1,False,168,93,261,True,True,2,1.037,0.1889,3,1.0568,0.2763,0.28735632183908044
throat,1,False,93,144,237,True,True,5,1.1205,0.5005,4,1.2203,0.5389,0.21518987341772153
throne,1,False,241,51,292,True,True,11,1.7985,1.6426,7,1.4571,1.1044,0.6506849315068494
throw,1,False,1642,1287,2929,True,True,15,1.1754,0.7079,8,1.17,0.5421,0.12120177534994879
thrust,1,False,216,48,264,True,True,6,1.0588,0.404,2,1.0435,0.2039,0.6363636363636364
thug,1,False,68,279,347,True,True,3,1.2593,0.5833,5,1.395,0.824,0.6080691642651297
thumb,1,False,92,118,210,True,True,8,1.1646,0.8632,5,1.2688,0.5891,0.12380952380952381
thunder,1,False,97,25,122,True,True,11,1.4478,1.7302,6,1.3158,1.1264,0.5901639344262295
thune,1,False,128,7,135,True,True,4,1.641,0.8161,3,1.4,0.8,0.8962962962962963
thursday,1,False,12776,1341,14117,True,True,15,1.4858,0.9486,18,1.2592,0.8168,0.8100162924134022
thwart,1,False,291,89,380,True,True,3,1.0393,0.2119,2,1.0854,0.2794,0.531578947368421
tibet,1,False,78,44,122,True,True,10,2.0526,2.5126,41,11.0,17.3205,0.2786885245901639
tick,1,False,186,71,257,True,True,4,1.0508,0.3237,6,1.1452,0.715,0.4474708171206226
ticket,1,False,746,405,1151,True,True,14,1.421,1.2452,8,1.4516,0.9966,0.29626411815812337
tide,1,False,194,61,255,True,True,7,1.1975,0.7685,5,1.1961,0.7415,0.5215686274509804
tie,1,False,4863,1183,6046,True,True,7,1.3129,0.6747,8,1.3188,0.7736,0.6086668871981475
tier,1,False,106,38,144,True,True,3,1.191,0.4207,4,1.2667,0.6289,0.4722222222222222
tiffany,1,False,87,33,120,True,True,39,3.1071,7.272,6,2.2,1.6813,0.45
tiger,1,False,195,55,250,True,True,60,2.0968,6.1541,15,1.9643,2.6388,0.56
tight,1,False,742,150,892,True,True,7,1.06,0.3284,4,1.1364,0.4399,0.6636771300448431
tighten,1,False,627,81,708,True,True,3,1.0829,0.2997,3,1.1096,0.3535,0.7711864406779662
tightly,1,False,94,41,135,True,True,2,1.0217,0.1458,5,1.1389,0.673,0.3925925925925926
till,1,False,77,62,139,True,True,10,1.2222,1.1878,4,1.1071,0.4503,0.1079136690647482
tillerson,1,False,3492,187,3679,True,True,26,2.9593,3.3568,10,2.4605,2.1548,0.8983419407447676
tilt,1,False,268,64,332,True,True,3,1.0308,0.1937,3,1.1228,0.3779,0.6144578313253012
tim,1,False,535,358,893,True,True,4,1.0896,0.3777,7,1.5633,1.0455,0.19820828667413215
time,1,False,22656,13707,36363,True,True,44,1.7746,1.4924,50,1.9184,1.6885,0.24610180678161866
timeline,1,False,237,188,425,True,True,6,1.0872,0.4248,88,2.2927,9.549,0.11529411764705882
timely,1,False,133,53,186,True,True,4,1.0902,0.3622,2,1.1042,0.3055,0.43010752688172044
times,1,False,2084,1381,3465,True,True,12,1.382,1.1016,29,1.4446,1.3082,0.2028860028860029
timetable,1,False,186,21,207,True,True,2,1.0629,0.2427,2,1.05,0.2179,0.7971014492753623
timing,1,False,466,181,647,True,True,3,1.0837,0.3234,3,1.1104,0.4146,0.44049459041731065
timothy,1,False,103,52,155,True,True,4,1.0729,0.3607,2,1.0833,0.2764,0.32903225806451614
tin,1,False,86,24,110,True,True,4,1.3231,0.704,3,1.4118,0.5999,0.5636363636363636
tiny,1,False,425,262,687,True,True,3,1.0705,0.284,5,1.1149,0.4222,0.23726346433770015
tip,1,False,699,333,1032,True,True,8,1.0688,0.3789,6,1.2566,0.7437,0.3546511627906977
tirade,1,False,85,75,160,True,True,2,1.0494,0.2167,3,1.0417,0.2602,0.0625
tire,1,False,95,48,143,True,True,3,1.2338,0.532,8,1.7778,1.6178,0.32867132867132864
tired,1,False,281,335,616,True,True,3,1.102,0.3153,5,1.1279,0.4149,0.08766233766233766
tissue,1,False,170,91,261,True,True,11,1.828,1.8117,5,1.4677,0.8175,0.30268199233716475
title,1,False,919,604,1523,True,True,12,1.3615,0.9442,10,1.2557,0.8718,0.20682862770847013
to,1,False,236,564,800,True,True,7,1.3801,0.9122,17,1.4351,1.3352,0.41
toast,1,False,76,34,110,True,True,13,1.434,1.6768,4,1.3077,0.6662,0.38181818181818183
tobacco,1,False,240,77,317,True,True,29,2.4242,4.1732,20,2.5667,4.7447,0.5141955835962145
today,1,False,3825,3603,7428,True,True,11,1.2857,0.8152,12,1.3815,0.8725,0.02988691437802908
todd,1,False,267,240,507,True,True,4,1.1867,0.5504,13,1.9048,1.7567,0.05325443786982249
toddler,1,False,74,80,154,True,True,4,1.1045,0.4279,4,1.2698,0.6716,0.03896103896103896
toe,1,False,62,80,142,True,True,4,1.2653,0.5634,6,1.3333,0.8498,0.1267605633802817
toilet,1,False,90,123,213,True,True,8,1.5254,1.3574,11,1.2947,1.1865,0.15492957746478872
tokyo,1,False,484,25,509,True,True,9,1.6575,1.173,4,1.1905,0.6633,0.9017681728880157
tolerance,1,False,244,134,378,True,True,3,1.1091,0.3397,7,1.2182,0.7309,0.291005291005291
tolerant,1,False,66,47,113,True,True,3,1.082,0.3753,3,1.1463,0.4168,0.168141592920354
tolerate,1,False,299,191,490,True,True,2,1.0382,0.1917,4,1.1437,0.4277,0.22040816326530613
toll,1,False,543,107,650,True,True,11,1.2175,0.9398,4,1.1758,0.5261,0.6707692307692308
tom,1,False,1147,445,1592,True,True,8,1.1447,0.5191,16,1.3609,1.0857,0.44095477386934673
tomato,1,False,68,57,125,True,True,3,1.283,0.5949,7,2.1111,1.5947,0.088
tomorrow,1,False,424,225,649,True,True,4,1.107,0.4043,6,1.1842,0.5738,0.3066255778120185
ton,1,False,212,156,368,True,True,7,1.3766,0.8906,9,1.1818,0.86,0.15217391304347827
tone,1,False,981,242,1223,True,True,5,1.1692,0.5074,3,1.1308,0.4233,0.6042518397383483
toner,1,False,130,7,137,True,True,5,1.7808,0.9827,3,1.4,0.8,0.8978102189781022
tongue,1,False,89,81,170,True,True,2,1.0471,0.2118,8,1.1739,0.9002,0.047058823529411764
tonight,1,False,454,436,890,True,True,18,1.4551,1.6047,5,1.2749,0.6216,0.020224719101123594
tonne,1,False,217,47,264,True,True,4,1.5069,0.8579,6,1.9583,1.7435,0.6439393939393939
tony,1,False,251,260,511,True,True,8,1.2365,0.9006,18,1.5854,1.7872,0.01761252446183953
tool,1,False,930,524,1454,True,True,11,1.2205,0.7845,14,1.4278,1.5324,0.2792297111416781
toomey,1,False,147,28,175,True,True,14,2.0137,2.0574,8,2.5455,2.6064,0.68
tooth,1,False,129,187,316,True,True,7,1.2647,0.8958,9,1.1987,0.8119,0.18354430379746836
top,1,False,225,72,297,True,True,4,1.1029,0.3888,2,1.0588,0.2353,0.5151515151515151
topic,1,False,768,577,1345,True,True,8,1.1514,0.5713,21,1.2995,1.2036,0.14200743494423793
topple,1,False,393,72,465,True,True,3,1.0593,0.2682,2,1.125,0.3307,0.6903225806451613
torch,1,False,148,78,226,True,True,3,1.1128,0.3607,5,1.2,0.706,0.30973451327433627
toronto,1,False,173,36,209,True,True,9,1.7129,1.4443,5,1.5652,1.0141,0.6555023923444976
torture,1,False,898,376,1274,True,True,35,1.7888,2.2896,18,1.7653,2.2057,0.4097331240188383
toss,1,False,225,138,363,True,True,3,1.0976,0.3127,7,1.122,0.606,0.2396694214876033
total,1,False,2420,1212,3632,True,True,24,1.25,1.1506,13,1.2935,0.8228,0.33259911894273125
totalitarian,1,False,33,95,128,True,True,2,1.0312,0.174,24,1.5574,2.9282,0.484375
totally,1,False,647,690,1337,True,True,4,1.0985,0.3454,5,1.1256,0.4375,0.03216155572176515
touch,1,False,893,566,1459,True,True,11,1.1405,0.5813,12,1.2094,0.7242,0.22412611377655928
tough,1,False,2623,528,3151,True,True,8,1.2082,0.5454,6,1.2222,0.5945,0.6648682957791178
toughen,1,False,131,9,140,True,True,2,1.0315,0.1747,2,1.125,0.3307,0.8714285714285714
tour,1,False,1024,225,1249,True,True,12,1.4587,1.1708,5,1.1905,0.578,0.6397117694155324
tourism,1,False,505,55,560,True,True,10,1.7061,1.6081,5,1.2222,0.7569,0.8035714285714286
tourist,1,False,804,75,879,True,True,12,1.6509,1.4534,4,1.2295,0.555,0.8293515358361775
tournament,1,False,316,28,344,True,True,30,2.2571,2.9041,5,1.6471,1.0256,0.8372093023255814
tout,1,False,367,185,552,True,True,3,1.0576,0.2782,6,1.1491,0.537,0.32971014492753625
tow,1,False,56,53,109,True,True,3,1.12,0.3816,3,1.1042,0.3674,0.027522935779816515
tower,1,False,1035,340,1375,True,True,12,1.5425,1.3174,10,1.3077,0.8166,0.5054545454545455
town,1,False,3182,997,4179,True,True,22,1.6006,1.5057,16,1.4705,1.2556,0.5228523570232113
township,1,False,83,46,129,True,True,3,1.1857,0.4565,5,1.5862,1.0673,0.2868217054263566
toxic,1,False,245,339,584,True,True,6,1.1779,0.6061,12,1.4612,1.2451,0.16095890410958905
toxin,1,False,28,90,118,True,True,7,1.3333,1.2848,9,1.8367,1.6824,0.5254237288135594
toy,1,False,169,160,329,True,True,14,1.3852,1.5174,13,1.6842,1.8933,0.02735562310030395
toyota,1,False,144,13,157,True,True,10,1.7778,1.7498,5,2.6,1.4967,0.8343949044585988
tpp,1,False,592,154,746,True,True,22,2.819,2.7405,12,2.1389,2.1364,0.5871313672922251
trace,1,False,249,162,411,True,True,4,1.0921,0.3808,3,1.102,0.3447,0.2116788321167883
track,1,False,1746,651,2397,True,True,19,1.2427,0.9672,13,1.274,1.02,0.4568210262828536
tracking,1,False,172,44,216,True,True,5,1.2464,0.6682,3,1.1892,0.5114,0.5925925925925926
traction,1,False,136,33,169,True,True,3,1.0149,0.1721,1,1.0,0.0,0.6094674556213018
trade,1,False,9978,1133,11111,True,True,27,2.3837,2.7795,37,1.8513,2.3028,0.7960579605796058
trademark,1,False,156,66,222,True,True,23,1.4312,2.5892,9,1.2692,1.1455,0.40540540540540543
trader,1,False,396,51,447,True,True,11,1.5777,1.5425,9,1.5455,1.4583,0.7718120805369127
trading,1,False,1064,161,1225,True,True,13,1.3168,0.8724,22,1.4771,2.1228,0.7371428571428571
tradition,1,False,617,382,999,True,True,5,1.2122,0.5997,6,1.3643,0.9001,0.23523523523523523
traditional,1,False,1280,414,1694,True,True,7,1.2249,0.6431,15,1.2176,0.9485,0.5112160566706021
traditionally,1,False,507,97,604,True,True,3,1.0222,0.1725,5,1.0778,0.4767,0.6788079470198676
traffic,1,False,1088,340,1428,True,True,48,1.4843,2.0369,16,1.4655,1.2658,0.5238095238095238
trafficker,1,False,146,56,202,True,True,5,1.2167,0.58,4,1.3023,0.7,0.44554455445544555
trafficking,1,False,364,152,516,True,True,8,1.4444,1.0123,10,1.6344,1.6771,0.4108527131782946
tragedy,1,False,336,275,611,True,True,6,1.3176,0.8051,5,1.2222,0.5613,0.09983633387888707
tragic,1,False,143,144,287,True,True,3,1.0833,0.3266,3,1.0827,0.3255,0.003484320557491289
trail,1,False,1147,366,1513,True,True,6,1.1356,0.4342,3,1.1193,0.3924,0.5161929940515532
trailer,1,False,115,82,197,True,True,18,1.4744,2.0174,4,1.3443,0.7217,0.16751269035532995
train,1,False,1450,672,2122,True,True,15,1.4399,1.2629,17,1.3254,1.014,0.36663524976437323
training,1,False,1175,534,1709,True,True,14,1.4633,1.2751,26,1.633,1.9629,0.37507314218841425
trait,1,False,85,79,164,True,True,7,1.3934,1.0287,4,1.254,0.7339,0.036585365853658534
traitor,1,False,116,105,221,True,True,3,1.2083,0.431,3,1.2651,0.5615,0.049773755656108594
trajectory,1,False,118,43,161,True,True,3,1.0442,0.2787,2,1.0238,0.1525,0.4658385093167702
trans,1,False,505,149,654,True,True,43,1.1882,2.0925,6,1.4466,0.8783,0.5443425076452599
transaction,1,False,552,130,682,True,True,8,1.4603,0.9142,9,1.5663,1.4412,0.6187683284457478
transatlantic,1,False,116,27,143,True,True,5,1.2609,0.6736,3,1.125,0.439,0.6223776223776224
transcript,1,False,349,197,546,True,True,10,1.2831,0.8601,5,1.2468,0.6333,0.2783882783882784
transfer,1,False,1162,451,1613,True,True,10,1.3983,1.062,11,1.3963,1.1393,0.4407935523868568
transform,1,False,403,233,636,True,True,3,1.055,0.2498,4,1.1535,0.4785,0.2672955974842767
transformation,1,False,158,140,298,True,True,3,1.0748,0.3105,8,1.2613,1.0197,0.06040268456375839
transgend,1,False,87,26,113,True,True,2,1.1299,0.3362,2,1.1304,0.3368,0.5398230088495575
transgender,1,False,1316,432,1748,True,True,21,3.3486,3.7127,11,2.4407,2.1148,0.505720823798627
transit,1,False,369,70,439,True,True,15,1.5248,1.3117,3,1.3725,0.5587,0.6810933940774487
transition,1,False,2761,467,3228,True,True,23,1.7464,1.6764,13,1.5777,1.3708,0.7106567534076828
transitional,1,False,117,17,134,True,True,4,1.3146,0.5727,2,1.1333,0.3399,0.746268656716418
translate,1,False,313,202,515,True,True,3,1.083,0.2882,6,1.1543,0.5598,0.21553398058252426
translation,1,False,73,54,127,True,True,7,1.1774,0.7936,4,1.1489,0.5449,0.14960629921259844
translator,1,False,120,25,145,True,True,9,1.3483,1.264,5,1.7857,1.3721,0.6551724137931034
transmission,1,False,172,40,212,True,True,10,1.8696,1.6954,2,1.1429,0.3499,0.6226415094339622
transmit,1,False,202,94,296,True,True,14,1.6557,2.2425,5,1.4242,0.9055,0.36486486486486486
transparency,1,False,488,169,657,True,True,5,1.1482,0.4593,3,1.1655,0.4397,0.4855403348554033
transparent,1,False,301,157,458,True,True,5,1.1489,0.4753,4,1.1295,0.4297,0.314410480349345
transport,1,False,722,203,925,True,True,7,1.2279,0.6301,5,1.2303,0.6663,0.5610810810810811
transportation,1,False,679,135,814,True,True,7,1.4665,0.9516,4,1.2736,0.6071,0.6683046683046683
trap,1,False,401,215,616,True,True,4,1.1935,0.4769,6,1.1749,0.6024,0.30194805194805197
trash,1,False,163,274,437,True,True,3,1.1014,0.381,6,1.2018,0.6905,0.2540045766590389
trauma,1,False,175,77,252,True,True,16,1.4583,1.9912,5,1.3509,0.8055,0.3888888888888889
traumatic,1,False,69,58,127,True,True,3,1.15,0.477,7,1.1837,0.873,0.08661417322834646
travel,1,False,4704,971,5675,True,True,21,1.7087,1.6014,9,1.4449,1.0883,0.6577973568281938
traveler,1,False,568,64,632,True,True,11,1.4453,1.0713,3,1.4222,0.6494,0.7974683544303798
travis,1,False,91,58,149,True,True,7,1.625,1.4338,14,2.4167,3.108,0.2214765100671141
treason,1,False,239,194,433,True,True,4,1.2256,0.5995,7,1.3472,0.8686,0.10392609699769054
treasure,1,False,78,63,141,True,True,3,1.1304,0.414,6,1.2115,0.7426,0.10638297872340426
treasury,1,False,1810,303,2113,True,True,8,1.6667,1.2836,16,1.8144,1.8463,0.7132039753904401
treat,1,False,1535,1173,2708,True,True,18,1.2459,0.9146,11,1.3452,0.8453,0.13367799113737075
treatment,1,False,1521,655,2176,True,True,34,1.3852,1.4052,15,1.4819,1.4304,0.39797794117647056
treaty,1,False,985,384,1369,True,True,14,1.6227,1.5027,17,1.7376,1.6597,0.4390065741417093
tree,1,False,500,286,786,True,True,28,1.5974,2.0701,17,1.9861,2.5138,0.272264631043257
trek,1,False,78,45,123,True,True,3,1.2381,0.5832,15,1.8,2.7423,0.2682926829268293
tremendous,1,False,439,215,654,True,True,4,1.117,0.3862,6,1.1316,0.6229,0.3425076452599388
tremor,1,False,132,18,150,True,True,7,1.5714,1.0034,2,1.2,0.4,0.76
trend,1,False,738,568,1306,True,True,12,1.2362,0.7409,13,1.2851,0.9249,0.13016845329249618
trent,1,False,96,10,106,True,True,2,1.0323,0.1767,1,1.0,0.0,0.8113207547169812
trevor,1,False,45,59,104,True,True,6,1.25,1.0375,4,1.475,0.8363,0.1346153846153846
trey,1,False,69,59,128,True,True,2,1.0147,0.1204,3,1.2553,0.5637,0.078125
trial,1,False,2314,546,2860,True,True,17,1.7544,1.4079,14,1.6646,1.5956,0.6181818181818182
tribal,1,False,445,95,540,True,True,12,1.7115,1.6354,7,1.338,1.0062,0.6481481481481481
tribe,1,False,523,235,758,True,True,18,2.3559,3.032,12,1.88,1.84,0.37994722955145116
tribunal,1,False,395,51,446,True,True,17,2.1351,2.3035,9,1.6452,1.6762,0.7713004484304933
tribune,1,False,135,157,292,True,True,22,1.6463,2.4263,12,1.3772,1.2168,0.07534246575342465
tribute,1,False,164,95,259,True,True,9,1.2239,0.7788,7,1.3768,1.0087,0.26640926640926643
trick,1,False,171,236,407,True,True,3,1.1176,0.3951,4,1.2688,0.5891,0.1597051597051597
trickle,1,False,107,66,173,True,True,4,1.1263,0.5077,5,1.2941,0.7994,0.23699421965317918
tricky,1,False,166,26,192,True,True,2,1.0184,0.1344,2,1.04,0.196,0.7291666666666666
trigger,1,False,1244,402,1646,True,True,10,1.1444,0.6307,8,1.2968,0.7884,0.511543134872418
trillion,1,False,1228,349,1577,True,True,6,1.4602,0.8838,7,1.7108,1.2366,0.5573874445149017
trim,1,False,121,22,143,True,True,3,1.1,0.3289,3,1.1,0.4359,0.6923076923076923
trio,1,False,101,41,142,True,True,4,1.2469,0.6193,3,1.1389,0.4185,0.4225352112676056
trip,1,False,2462,677,3139,True,True,12,1.516,1.1816,18,1.5317,1.4396,0.5686524370818732
triple,1,False,198,76,274,True,True,4,1.0532,0.2868,2,1.0857,0.2799,0.44525547445255476
tripoli,1,False,295,13,308,True,True,8,2.1071,1.5933,3,1.3,0.6403,0.9155844155844156
triumph,1,False,172,84,256,True,True,2,1.0552,0.2284,11,1.2727,1.2498,0.34375
troll,1,False,112,232,344,True,True,6,1.4359,0.9553,7,1.4591,1.0801,0.3488372093023256
troop,1,False,2825,844,3669,True,True,16,1.7857,1.6228,11,1.8151,1.5156,0.5399291360043609
trooper,1,False,63,89,152,True,True,10,2.1,1.8859,6,1.8542,1.3384,0.17105263157894737
trophy,1,False,81,73,154,True,True,17,1.5,2.1922,11,2.5172,2.7244,0.05194805194805195
tropical,1,False,150,23,173,True,True,3,1.2397,0.4815,3,1.15,0.477,0.7341040462427746
trouble,1,False,984,557,1541,True,True,8,1.1131,0.4394,9,1.1532,0.6183,0.27709279688513955
troubled,1,False,237,78,315,True,True,4,1.0676,0.3,4,1.1471,0.5495,0.5047619047619047
troubling,1,False,277,153,430,True,True,3,1.0778,0.282,4,1.0699,0.3478,0.28837209302325584
trove,1,False,86,45,131,True,True,4,1.1026,0.4111,2,1.0714,0.2575,0.31297709923664124
truce,1,False,161,26,187,True,True,4,1.2197,0.6314,5,1.625,1.0533,0.7219251336898396
truck,1,False,1111,339,1450,True,True,28,1.6607,1.7801,10,1.8128,1.5451,0.5324137931034483
trudeau,1,False,639,120,759,True,True,20,3.2602,3.1749,11,2.6667,2.6998,0.6837944664031621
true,1,False,1497,2011,3508,True,True,10,1.1862,0.5681,9,1.2833,0.711,0.14652223489167618
truly,1,False,454,829,1283,True,True,5,1.0758,0.3427,5,1.1693,0.52,0.2922837100545596
trump,1,False,100911,47129,148040,True,True,114,6.2245,6.9065,68,6.0114,5.4677,0.3632937044042151
trumpet,1,False,72,43,115,True,True,2,1.0286,0.1666,17,1.6538,3.0752,0.25217391304347825
trust,1,False,1822,1053,2875,True,True,22,1.4048,1.1624,42,1.4059,1.797,0.2674782608695652
trustee,1,False,84,18,102,True,True,10,1.7143,1.6782,2,1.2857,0.4518,0.6470588235294118
truth,1,False,949,2005,2954,True,True,8,1.3072,0.7736,15,1.4699,1.2145,0.35748138117806366
truthful,1,False,56,61,117,True,True,3,1.1667,0.5137,2,1.0517,0.2215,0.042735042735042736
try,1,False,10532,6042,16574,True,True,20,1.4114,0.8832,11,1.464,0.8932,0.2709062386871003
tsai,1,False,394,7,401,True,True,16,2.7172,2.7183,4,1.75,1.299,0.9650872817955112
ttip,1,False,90,37,127,True,True,12,3.4615,3.1651,5,1.5417,1.0793,0.41732283464566927
tube,1,False,74,62,136,True,True,4,1.1935,0.534,4,1.24,0.6184,0.08823529411764706
tuck,1,False,70,33,103,True,True,2,1.0769,0.2665,2,1.0645,0.2457,0.3592233009708738
tucker,1,False,65,150,215,True,True,8,1.5476,1.515,8,1.7647,1.3164,0.3953488372093023
tuesday,1,False,13625,1446,15071,True,True,16,1.5035,1.0337,6,1.2444,0.5586,0.8081082874394533
tuition,1,False,206,66,272,True,True,7,1.3733,0.956,6,1.2941,0.7994,0.5147058823529411
tumble,1,False,96,32,128,True,True,3,1.0213,0.2052,2,1.0323,0.1767,0.5
tumor,1,False,86,70,156,True,True,26,2.8667,5.0645,16,2.9167,3.4024,0.10256410256410256
tumultuous,1,False,82,26,108,True,True,2,1.0123,0.1104,1,1.0,0.0,0.5185185185185185
tune,1,False,273,274,547,True,True,5,1.1008,0.3939,3,1.1276,0.3457,0.0018281535648994515
tunisia,1,False,247,35,282,True,True,12,2.5204,2.3914,9,1.75,1.7854,0.75177304964539
tunisian,1,False,231,10,241,True,True,16,2.6552,3.4168,4,2.0,1.2649,0.91701244813278
tunnel,1,False,270,93,363,True,True,8,1.8,1.5578,9,1.5,1.3045,0.48760330578512395
turbine,1,False,71,30,101,True,True,12,2.2188,2.4588,9,2.5,2.4324,0.40594059405940597
turbulent,1,False,84,16,100,True,True,2,1.037,0.1889,1,1.0,0.0,0.68
turk,1,False,197,66,263,True,True,12,1.5887,1.6559,4,1.3469,0.6244,0.49809885931558934
turkey,1,False,4643,680,5323,True,True,22,3.1287,3.2172,14,2.1725,2.4434,0.7445049783956416
turkish,1,False,2386,298,2684,True,True,22,2.501,2.3933,13,2.1594,2.0081,0.7779433681073026
turmoil,1,False,419,74,493,True,True,3,1.0608,0.2592,2,1.0725,0.2593,0.6997971602434077
turn,1,False,5867,3886,9753,True,True,9,1.2835,0.673,9,1.3405,0.7537,0.20311698964421204
turnaround,1,False,111,11,122,True,True,2,1.11,0.3129,1,1.0,0.0,0.819672131147541
turnbull,1,False,557,16,573,True,True,12,3.7133,3.0754,5,2.6667,1.2472,0.944153577661431
turner,1,False,172,43,215,True,True,24,2.0,2.9571,10,1.8696,1.9628,0.6
turning,1,False,151,45,196,True,True,7,1.0786,0.5354,2,1.0227,0.149,0.5408163265306123
turnout,1,False,694,204,898,True,True,15,1.5491,1.549,11,1.6585,1.5712,0.5456570155902004
tusk,1,False,323,8,331,True,True,7,2.2908,1.5599,2,1.1429,0.3499,0.9516616314199395
tv,1,False,2038,1024,3062,True,True,12,1.3524,1.0161,11,1.2897,0.8688,0.3311561071195297
tweak,1,False,145,34,179,True,True,2,1.0507,0.2194,3,1.2143,0.4897,0.6201117318435754
tweet,1,False,3216,2930,6146,True,True,25,1.7488,1.6396,13,1.8439,1.5117,0.046534331272372276
twice,1,False,969,399,1368,True,True,5,1.0815,0.3045,4,1.1176,0.3707,0.4166666666666667
twin,1,False,210,126,336,True,True,16,1.2575,1.3754,9,1.726,1.7302,0.25
twist,1,False,238,192,430,True,True,2,1.0348,0.1832,13,1.1294,0.9429,0.10697674418604651
twisted,1,False,36,74,110,True,True,1,1.0,0.0,3,1.0423,0.262,0.34545454545454546
twitter,1,False,6467,3085,9552,True,True,30,1.539,1.7509,12,1.4832,1.0358,0.35406197654941374
tx,1,False,7,97,104,True,True,1,1.0,0.0,6,1.2278,0.7787,0.8653846153846154
tycoon,1,False,190,54,244,True,True,4,1.0734,0.3193,2,1.0588,0.2353,0.5573770491803278
tyler,1,False,83,74,157,True,True,6,1.537,0.9947,7,1.2759,0.9246,0.05732484076433121
type,1,False,1060,905,1965,True,True,5,1.1636,0.5053,7,1.2347,0.6351,0.07888040712468193
