year,month,day,date,state,country,continent,subcontinent,fake_count,real_count
2017,10.0,15.0,2017-10-15,Geneva,Switzerland,Europe,Western Europe,1.0,0.0
2017,10.0,15.0,2017-10-15,Georgia,Georgia,Asia,Western Asia,3.0,0.0
2017,10.0,15.0,2017-10-15,Germany,Germany,Europe,Western Europe,5.0,1.0
2017,10.0,15.0,2017-10-15,Ghana,Ghana,Africa,Western Africa,2.0,0.0
2017,10.0,15.0,2017-10-15,Hebei,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Henan,China,Asia,Eastern Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Hong Kong,Hong Kong,Asia,Eastern Asia,6.0,0.0
2017,10.0,15.0,2017-10-15,Hubei,China,Asia,Eastern Asia,5.0,0.0
2017,10.0,15.0,2017-10-15,Hungary,Hungary,Europe,Eastern Europe,3.0,0.0
2017,10.0,15.0,2017-10-15,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,35.0,0.0
2017,10.0,15.0,2017-10-15,Iraq,Iraq,Asia,Western Asia,15.0,0.0
2017,10.0,15.0,2017-10-15,Israel,Israel,Asia,Western Asia,8.0,0.0
2017,10.0,15.0,2017-10-15,Italy,Italy,Europe,Southern Europe,1.0,0.0
2017,10.0,15.0,2017-10-15,Jamaica,Jamaica,Americas,Caribbean,2.0,0.0
2017,10.0,15.0,2017-10-15,Japan,Japan,Asia,Eastern Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Jerusalem,Israel,Asia,Western Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Johannesburg,South Africa,Africa,Southern Africa,1.0,0.0
2017,10.0,15.0,2017-10-15,Kabul,Afghanistan,Asia,Southern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Kazakhstan,Kazakhstan,Asia,Central Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Kenya,Kenya,Africa,Eastern Africa,6.0,0.0
2017,10.0,15.0,2017-10-15,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,16.0,5.0
2017,10.0,15.0,2017-10-15,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,5.0,1.0
2017,10.0,15.0,2017-10-15,Lanao Del Norte,Philippines,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Lanao Del Sur,Philippines,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Liberia,Liberia,Africa,Western Africa,4.0,0.0
2017,10.0,15.0,2017-10-15,Libya,Libya,Africa,Northern Africa,1.0,0.0
2017,10.0,15.0,2017-10-15,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,12.0,1.0
2017,10.0,15.0,2017-10-15,Madinah,Saudi Arabia,Asia,Western Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Madrid,Spain,Europe,Southern Europe,6.0,0.0
2017,10.0,15.0,2017-10-15,Malaysia,Malaysia,Asia,South-Eastern Asia,0.0,1.0
2017,10.0,15.0,2017-10-15,Manchester,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,15.0,2017-10-15,Mogadishu,Somalia,Africa,Eastern Africa,1.0,0.0
2017,10.0,15.0,2017-10-15,Myanmar,Myanmar,Asia,South-Eastern Asia,4.0,0.0
2017,10.0,15.0,2017-10-15,Nairobi,Kenya,Africa,Eastern Africa,2.0,0.0
2017,10.0,15.0,2017-10-15,Netherlands,Netherlands,Europe,Western Europe,2.0,0.0
2017,10.0,15.0,2017-10-15,New Jersey,United States of America,Americas,Northern America,3.0,0.0
2017,10.0,15.0,2017-10-15,New York,United States of America,Americas,Northern America,3.0,1.0
2017,10.0,15.0,2017-10-15,NiÄŸde Merkez/NiÄŸde,Turkey,Asia,Western Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Northern Province,Sri Lanka,Asia,Southern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Oklahoma,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,15.0,2017-10-15,Pakistan,Pakistan,Asia,Southern Asia,4.0,0.0
2017,10.0,15.0,2017-10-15,Paris,France,Europe,Western Europe,7.0,0.0
2017,10.0,15.0,2017-10-15,Pennsylvania,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,15.0,2017-10-15,Poland,Poland,Europe,Eastern Europe,3.0,0.0
2017,10.0,15.0,2017-10-15,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,3.0,1.0
2017,10.0,15.0,2017-10-15,Qatar,Qatar,Asia,Western Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Russian Federation,Russian Federation,Europe,Eastern Europe,9.0,1.0
2017,10.0,15.0,2017-10-15,Seoul,Korea (Republic of),Asia,Eastern Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Shandong,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Sichuan,China,Asia,Eastern Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Singapore,Singapore,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,South Africa,South Africa,Africa,Southern Africa,3.0,0.0
2017,10.0,15.0,2017-10-15,Spain,Spain,Europe,Southern Europe,6.0,0.0
2017,10.0,15.0,2017-10-15,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,14.0,8.0
2017,10.0,15.0,2017-10-15,Taipei,"Taiwan, Province of China",Asia,Eastern Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,6.0,0.0
2017,10.0,15.0,2017-10-15,Tokyo,Japan,Asia,Eastern Asia,2.0,0.0
2017,10.0,15.0,2017-10-15,Tripoli,Libya,Africa,Northern Africa,3.0,0.0
2017,10.0,15.0,2017-10-15,Turkey,Turkey,Asia,Western Asia,7.0,0.0
2017,10.0,15.0,2017-10-15,Ukraine,Ukraine,Europe,Eastern Europe,1.0,0.0
2017,10.0,15.0,2017-10-15,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,20.0,1.0
2017,10.0,15.0,2017-10-15,United States of America,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,15.0,2017-10-15,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,2.0,0.0
2017,10.0,15.0,2017-10-15,Viet Nam,Viet Nam,Asia,South-Eastern Asia,3.0,0.0
2017,10.0,15.0,2017-10-15,Virginia,United States of America,Americas,Northern America,1.0,4.0
2017,10.0,15.0,2017-10-15,Warsaw,Poland,Europe,Eastern Europe,2.0,0.0
2017,10.0,15.0,2017-10-15,West Bank,"Palestine, State of",Asia,Western Asia,1.0,0.0
2017,10.0,15.0,2017-10-15,Ä°stanbul,Turkey,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,75003 Paris,France,Europe,Western Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Afghanistan,Afghanistan,Asia,Southern Asia,3.0,0.0
2017,10.0,16.0,2017-10-16,Alabama,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,Ankara,Turkey,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Argentina,Argentina,Americas,South America,1.0,0.0
2017,10.0,16.0,2017-10-16,Arizona,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,Australia,Australia,Oceania,Australia and New Zealand,0.0,1.0
2017,10.0,16.0,2017-10-16,Austria,Austria,Europe,Western Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Baghdad Governorate,Iraq,Asia,Western Asia,16.0,0.0
2017,10.0,16.0,2017-10-16,Bavaria,Germany,Europe,Western Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Bayelsa,Nigeria,Africa,Western Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Beijing,China,Asia,Eastern Asia,40.0,1.0
2017,10.0,16.0,2017-10-16,Beirut,Lebanon,Asia,Western Asia,4.0,0.0
2017,10.0,16.0,2017-10-16,Berlin,Germany,Europe,Western Europe,5.0,0.0
2017,10.0,16.0,2017-10-16,Bhutan,Bhutan,Asia,Southern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Birmingham,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe,Southern Europe,2.0,0.0
2017,10.0,16.0,2017-10-16,Brasilia - Federal District,Brazil,Americas,South America,3.0,2.0
2017,10.0,16.0,2017-10-16,British Virgin Islands,British Virgin Islands,Americas,Caribbean,1.0,0.0
2017,10.0,16.0,2017-10-16,Brussels,Belgium,Europe,Western Europe,20.0,0.0
2017,10.0,16.0,2017-10-16,Bulgaria,Bulgaria,Europe,Eastern Europe,2.0,0.0
2017,10.0,16.0,2017-10-16,California,United States of America,Americas,Northern America,5.0,0.0
2017,10.0,16.0,2017-10-16,Cambodia,Cambodia,Asia,South-Eastern Asia,5.0,0.0
2017,10.0,16.0,2017-10-16,Canada,Canada,Americas,Northern America,3.0,0.0
2017,10.0,16.0,2017-10-16,Capital District,Venezuela (Bolivarian Republic of),Americas,South America,2.0,0.0
2017,10.0,16.0,2017-10-16,Catalonia,Spain,Europe,Southern Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Cdmx,Mexico,Americas,Central America,1.0,0.0
2017,10.0,16.0,2017-10-16,Chile,Chile,Americas,South America,2.0,0.0
2017,10.0,16.0,2017-10-16,China,China,Asia,Eastern Asia,100.0,4.0
2017,10.0,16.0,2017-10-16,Chokwe,Mozambique,Africa,Eastern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Cuba,Cuba,Americas,Caribbean,4.0,0.0
2017,10.0,16.0,2017-10-16,Damascus,Syrian Arab Republic,Asia,Western Asia,2.0,0.0
2017,10.0,16.0,2017-10-16,District of Columbia,United States of America,Americas,Northern America,48.0,3.0
2017,10.0,16.0,2017-10-16,Djibouti,Djibouti,Africa,Eastern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Doha,Qatar,Asia,Western Asia,5.0,0.0
2017,10.0,16.0,2017-10-16,Egypt,Egypt,Africa,Northern Africa,4.0,0.0
2017,10.0,16.0,2017-10-16,Estonia,Estonia,Europe,Northern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Florida,United States of America,Americas,Northern America,1.0,1.0
2017,10.0,16.0,2017-10-16,France,France,Europe,Western Europe,12.0,1.0
2017,10.0,16.0,2017-10-16,Frankfurt,Germany,Europe,Western Europe,2.0,0.0
2017,10.0,16.0,2017-10-16,Geneva,Switzerland,Europe,Western Europe,0.0,1.0
2017,10.0,16.0,2017-10-16,Georgia,Georgia,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Georgia,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,Germany,Germany,Europe,Western Europe,13.0,0.0
2017,10.0,16.0,2017-10-16,Greece,Greece,Europe,Southern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Havana,Cuba,Americas,Caribbean,1.0,0.0
2017,10.0,16.0,2017-10-16,Hong Kong,Hong Kong,Asia,Eastern Asia,3.0,0.0
2017,10.0,16.0,2017-10-16,Hubei,China,Asia,Eastern Asia,6.0,0.0
2017,10.0,16.0,2017-10-16,Hungary,Hungary,Europe,Eastern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Illinois,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,India,India,Asia,Southern Asia,4.0,0.0
2017,10.0,16.0,2017-10-16,Indonesia,Indonesia,Asia,South-Eastern Asia,3.0,0.0
2017,10.0,16.0,2017-10-16,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,60.0,0.0
2017,10.0,16.0,2017-10-16,Iraq,Iraq,Asia,Western Asia,41.0,0.0
2017,10.0,16.0,2017-10-16,Ireland,Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Israel,Israel,Asia,Western Asia,4.0,0.0
2017,10.0,16.0,2017-10-16,Italy,Italy,Europe,Southern Europe,17.0,0.0
2017,10.0,16.0,2017-10-16,Jakarta,Indonesia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Jamaica,Jamaica,Americas,Caribbean,3.0,0.0
2017,10.0,16.0,2017-10-16,Japan,Japan,Asia,Eastern Asia,13.0,3.0
2017,10.0,16.0,2017-10-16,Jerusalem,Israel,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Johannesburg,South Africa,Africa,Southern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Kabul,Afghanistan,Asia,Southern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Kelibia,Tunisia,Africa,Northern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Kenya,Kenya,Africa,Eastern Africa,3.0,0.0
2017,10.0,16.0,2017-10-16,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,10.0,21.0
2017,10.0,16.0,2017-10-16,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,5.0,9.0
2017,10.0,16.0,2017-10-16,Kosovo,Albania,Europe,Southern Europe,9.0,0.0
2017,10.0,16.0,2017-10-16,Kurdistan Region,Iraq,Asia,Western Asia,8.0,0.0
2017,10.0,16.0,2017-10-16,Kuwait,Kuwait,Asia,Western Asia,4.0,0.0
2017,10.0,16.0,2017-10-16,Lebanon,Lebanon,Asia,Western Asia,2.0,0.0
2017,10.0,16.0,2017-10-16,Libya,Libya,Africa,Northern Africa,6.0,0.0
2017,10.0,16.0,2017-10-16,Lima,Peru,Americas,South America,1.0,0.0
2017,10.0,16.0,2017-10-16,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,10.0,0.0
2017,10.0,16.0,2017-10-16,Luxembourg,Luxembourg,Europe,Western Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Madrid,Spain,Europe,Southern Europe,12.0,0.0
2017,10.0,16.0,2017-10-16,Malaysia,Malaysia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Massachusetts,United States of America,Americas,Northern America,2.0,0.0
2017,10.0,16.0,2017-10-16,Metro Manila,Philippines,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,16.0,2017-10-16,Metropolitan City Of Rome Capital,Italy,Europe,Southern Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Metropolitan City Of Venice,Italy,Europe,Southern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Mexico,Mexico,Americas,Central America,1.0,0.0
2017,10.0,16.0,2017-10-16,Mogadishu,Somalia,Africa,Eastern Africa,3.0,0.0
2017,10.0,16.0,2017-10-16,Moscow,Russian Federation,Europe,Eastern Europe,5.0,0.0
2017,10.0,16.0,2017-10-16,Myanmar,Myanmar,Asia,South-Eastern Asia,7.0,0.0
2017,10.0,16.0,2017-10-16,Nairobi,Kenya,Africa,Eastern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Netherlands,Netherlands,Europe,Western Europe,4.0,0.0
2017,10.0,16.0,2017-10-16,New York,United States of America,Americas,Northern America,5.0,2.0
2017,10.0,16.0,2017-10-16,New Zealand,New Zealand,Oceania,Australia and New Zealand,9.0,0.0
2017,10.0,16.0,2017-10-16,Nineveh Governorate,Iraq,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,North Africa,North Africa,Africa,Northern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2.0,0.0
2017,10.0,16.0,2017-10-16,Northern United States,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,16.0,2017-10-16,Odisha,India,Asia,Southern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Ohio,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,16.0,2017-10-16,Ontario,Canada,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,Pakistan,Pakistan,Asia,Southern Asia,5.0,0.0
2017,10.0,16.0,2017-10-16,Panama,Panama,Americas,Central America,5.0,0.0
2017,10.0,16.0,2017-10-16,Paris,France,Europe,Western Europe,5.0,0.0
2017,10.0,16.0,2017-10-16,Phnom Penh,Cambodia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Poland,Poland,Europe,Eastern Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Portugal,Portugal,Europe,Southern Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,6.0,8.0
2017,10.0,16.0,2017-10-16,Qatar,Qatar,Asia,Western Asia,12.0,0.0
2017,10.0,16.0,2017-10-16,Qinghai,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Republika Srpska,Bosnia and Herzegovina,Europe,Southern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Riyadh,Saudi Arabia,Asia,Western Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Russian Federation,Russian Federation,Europe,Eastern Europe,24.0,1.0
2017,10.0,16.0,2017-10-16,Rwanda,Rwanda,Africa,Eastern Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,Saudi Arabia,Saudi Arabia,Asia,Western Asia,17.0,0.0
2017,10.0,16.0,2017-10-16,Seoul,Korea (Republic of),Asia,Eastern Asia,3.0,1.0
2017,10.0,16.0,2017-10-16,Serbia,Serbia,Europe,Southern Europe,3.0,0.0
2017,10.0,16.0,2017-10-16,Shanghai,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Sichuan,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Singapore,Singapore,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,16.0,2017-10-16,Somalia,Somalia,Africa,Eastern Africa,2.0,0.0
2017,10.0,16.0,2017-10-16,South Africa,South Africa,Africa,Southern Africa,3.0,0.0
2017,10.0,16.0,2017-10-16,Spain,Spain,Europe,Southern Europe,10.0,0.0
2017,10.0,16.0,2017-10-16,Stockholm,Sweden,Europe,Northern Europe,1.0,0.0
2017,10.0,16.0,2017-10-16,Switzerland,Switzerland,Europe,Western Europe,4.0,0.0
2017,10.0,16.0,2017-10-16,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,32.0,0.0
2017,10.0,16.0,2017-10-16,Taipei,"Taiwan, Province of China",Asia,Eastern Asia,3.0,0.0
2017,10.0,16.0,2017-10-16,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,20.0,0.0
2017,10.0,16.0,2017-10-16,Texas,United States of America,Americas,Northern America,3.0,4.0
2017,10.0,16.0,2017-10-16,Thailand,Thailand,Asia,South-Eastern Asia,3.0,0.0
2017,10.0,16.0,2017-10-16,Tokyo,Japan,Asia,Eastern Asia,7.0,0.0
2017,10.0,16.0,2017-10-16,Turkey,Turkey,Asia,Western Asia,8.0,0.0
2017,10.0,16.0,2017-10-16,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,28.0,2.0
2017,10.0,16.0,2017-10-16,United States of America,United States of America,Americas,Northern America,9.0,2.0
2017,10.0,16.0,2017-10-16,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,7.0,0.0
2017,10.0,16.0,2017-10-16,Vermont,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,16.0,2017-10-16,Virginia,United States of America,Americas,Northern America,0.0,2.0
2017,10.0,16.0,2017-10-16,Wellington,New Zealand,Oceania,Australia and New Zealand,2.0,0.0
2017,10.0,16.0,2017-10-16,West Africa,West Africa,Africa,West Africa,1.0,0.0
2017,10.0,16.0,2017-10-16,West Bank,"Palestine, State of",Asia,Western Asia,2.0,0.0
2017,10.0,16.0,2017-10-16,West Virginia,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,16.0,2017-10-16,Xinjiang,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,16.0,2017-10-16,Ä°stanbul,Turkey,Asia,Western Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Afghanistan,Afghanistan,Asia,Southern Asia,12.0,19.0
2017,10.0,17.0,2017-10-17,Alaska,United States of America,Americas,Northern America,3.0,0.0
2017,10.0,17.0,2017-10-17,Antioquia,Colombia,Americas,South America,3.0,0.0
2017,10.0,17.0,2017-10-17,Australia,Australia,Oceania,Australia and New Zealand,10.0,1.0
2017,10.0,17.0,2017-10-17,Austria,Austria,Europe,Western Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Baghdad Governorate,Iraq,Asia,Western Asia,22.0,1.0
2017,10.0,17.0,2017-10-17,Beijing,China,Asia,Eastern Asia,19.0,0.0
2017,10.0,17.0,2017-10-17,Beirut,Lebanon,Asia,Western Asia,3.0,0.0
2017,10.0,17.0,2017-10-17,Belfast,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,3.0,0.0
2017,10.0,17.0,2017-10-17,Belgrade,Serbia,Europe,Southern Europe,2.0,0.0
2017,10.0,17.0,2017-10-17,Berlin,Germany,Europe,Western Europe,6.0,0.0
2017,10.0,17.0,2017-10-17,Bogota,Colombia,Americas,South America,2.0,0.0
2017,10.0,17.0,2017-10-17,British Virgin Islands,British Virgin Islands,Americas,Caribbean,1.0,0.0
2017,10.0,17.0,2017-10-17,Brussels,Belgium,Europe,Western Europe,13.0,0.0
2017,10.0,17.0,2017-10-17,Bulgaria,Bulgaria,Europe,Eastern Europe,6.0,0.0
2017,10.0,17.0,2017-10-17,Cairo Governorate,Egypt,Africa,Northern Africa,1.0,2.0
2017,10.0,17.0,2017-10-17,California,United States of America,Americas,Northern America,6.0,1.0
2017,10.0,17.0,2017-10-17,Cambodia,Cambodia,Asia,South-Eastern Asia,4.0,0.0
2017,10.0,17.0,2017-10-17,Canada,Canada,Americas,Northern America,2.0,0.0
2017,10.0,17.0,2017-10-17,Capital District,Venezuela (Bolivarian Republic of),Americas,South America,1.0,0.0
2017,10.0,17.0,2017-10-17,Catalonia,Spain,Europe,Southern Europe,4.0,0.0
2017,10.0,17.0,2017-10-17,Chile,Chile,Americas,South America,2.0,0.0
2017,10.0,17.0,2017-10-17,China,China,Asia,Eastern Asia,61.0,5.0
2017,10.0,17.0,2017-10-17,Colombia,Colombia,Americas,South America,2.0,0.0
2017,10.0,17.0,2017-10-17,Damascus,Syrian Arab Republic,Asia,Western Asia,6.0,0.0
2017,10.0,17.0,2017-10-17,Delhi,India,Asia,Southern Asia,6.0,0.0
2017,10.0,17.0,2017-10-17,District of Columbia,United States of America,Americas,Northern America,44.0,8.0
2017,10.0,17.0,2017-10-17,Egypt,Egypt,Africa,Northern Africa,7.0,7.0
2017,10.0,17.0,2017-10-17,Federal Territory Of Kuala Lumpur,Malaysia,Asia,South-Eastern Asia,4.0,0.0
2017,10.0,17.0,2017-10-17,Finland,Finland,Europe,Northern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,France,France,Europe,Western Europe,10.0,1.0
2017,10.0,17.0,2017-10-17,Frankfurt,Germany,Europe,Western Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Geneva,Switzerland,Europe,Western Europe,3.0,0.0
2017,10.0,17.0,2017-10-17,Germany,Germany,Europe,Western Europe,22.0,0.0
2017,10.0,17.0,2017-10-17,Ghazni,Afghanistan,Asia,Southern Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Greece,Greece,Europe,Southern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Hawaii,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,17.0,2017-10-17,Hungary,Hungary,Europe,Eastern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,India,India,Asia,Southern Asia,15.0,5.0
2017,10.0,17.0,2017-10-17,Indonesia,Indonesia,Asia,South-Eastern Asia,5.0,0.0
2017,10.0,17.0,2017-10-17,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,38.0,2.0
2017,10.0,17.0,2017-10-17,Iraq,Iraq,Asia,Western Asia,40.0,0.0
2017,10.0,17.0,2017-10-17,Ireland,Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Israel,Israel,Asia,Western Asia,20.0,1.0
2017,10.0,17.0,2017-10-17,Italy,Italy,Europe,Southern Europe,8.0,0.0
2017,10.0,17.0,2017-10-17,Jakarta,Indonesia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Japan,Japan,Asia,Eastern Asia,12.0,2.0
2017,10.0,17.0,2017-10-17,Johannesburg,South Africa,Africa,Southern Africa,3.0,0.0
2017,10.0,17.0,2017-10-17,Kabul,Afghanistan,Asia,Southern Asia,7.0,2.0
2017,10.0,17.0,2017-10-17,Kandahar,Afghanistan,Asia,Southern Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Kenya,Kenya,Africa,Eastern Africa,2.0,0.0
2017,10.0,17.0,2017-10-17,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,33.0,9.0
2017,10.0,17.0,2017-10-17,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,9.0,7.0
2017,10.0,17.0,2017-10-17,Kosovo,Albania,Europe,Southern Europe,4.0,0.0
2017,10.0,17.0,2017-10-17,Kurdistan Region,Iraq,Asia,Western Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Lanao Del Sur,Philippines,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Lebanon,Lebanon,Asia,Western Asia,4.0,0.0
2017,10.0,17.0,2017-10-17,Libya,Libya,Africa,Northern Africa,4.0,0.0
2017,10.0,17.0,2017-10-17,Lima,Peru,Americas,South America,3.0,0.0
2017,10.0,17.0,2017-10-17,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,14.0,0.0
2017,10.0,17.0,2017-10-17,Luxembourg,Luxembourg,Europe,Western Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Madrid,Spain,Europe,Southern Europe,7.0,0.0
2017,10.0,17.0,2017-10-17,Maiwand,Afghanistan,Asia,Southern Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Malaysia,Malaysia,Asia,South-Eastern Asia,13.0,0.0
2017,10.0,17.0,2017-10-17,Maryland,United States of America,Americas,Northern America,5.0,0.0
2017,10.0,17.0,2017-10-17,Metropolitan City Of Rome Capital,Italy,Europe,Southern Europe,4.0,0.0
2017,10.0,17.0,2017-10-17,Metropolitan City Of Venice,Italy,Europe,Southern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Minnesota,United States of America,Americas,Northern America,0.0,3.0
2017,10.0,17.0,2017-10-17,Moscow,Russian Federation,Europe,Eastern Europe,15.0,0.0
2017,10.0,17.0,2017-10-17,Myanmar,Myanmar,Asia,South-Eastern Asia,17.0,0.0
2017,10.0,17.0,2017-10-17,Nairobi,Kenya,Africa,Eastern Africa,1.0,0.0
2017,10.0,17.0,2017-10-17,New Jersey,United States of America,Americas,Northern America,1.0,1.0
2017,10.0,17.0,2017-10-17,New York,United States of America,Americas,Northern America,4.0,1.0
2017,10.0,17.0,2017-10-17,New Zealand,New Zealand,Oceania,Australia and New Zealand,13.0,0.0
2017,10.0,17.0,2017-10-17,Nineveh Governorate,Iraq,Asia,Western Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,7.0,0.0
2017,10.0,17.0,2017-10-17,Northern United States,United States of America,Americas,Northern America,0.0,1.0
