term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
victoria sharp,2,True,0,7,7,False,True,0,0.0,0.0,7,7.0,0.0,1.0
victory for,2,True,6,5,11,True,True,1,1.0,0.0,1,1.0,0.0,0.0909
victory in,2,True,12,6,18,True,True,1,1.0,0.0,2,1.2,0.4,0.3333
video and,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
video below,2,True,0,16,16,False,True,0,0.0,0.0,1,1.0,0.0,1.0
video footage,2,True,0,10,10,False,True,0,0.0,0.0,4,1.4286,1.0498,1.0
video from,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
video here,2,True,0,9,9,False,True,0,0.0,0.0,1,1.0,0.0,1.0
video is,2,True,0,7,7,False,True,0,0.0,0.0,2,1.1667,0.3727,1.0
video of,2,True,7,18,25,True,True,3,1.4,0.8,1,1.0,0.0,0.44
video posted,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
video screen,2,True,1,52,53,True,True,1,1.0,0.0,1,1.0,0.0,0.9623
video screenshot,2,True,0,27,27,False,True,0,0.0,0.0,1,1.0,0.0,1.0
video shows,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
video that,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
video via,2,True,0,41,41,False,True,0,0.0,0.0,2,1.0513,0.2206,1.0
video was,2,True,5,7,12,True,True,4,2.5,1.5,1,1.0,0.0,0.1667
vietnam war,2,True,2,8,10,True,True,1,1.0,0.0,3,1.3333,0.7454,0.6
view of,2,True,4,8,12,True,True,1,1.0,0.0,2,1.1429,0.3499,0.3333
view that,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
view the,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
viewed as,2,True,7,4,11,True,True,2,1.1667,0.3727,1,1.0,0.0,0.2727
views and,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
views on,2,True,9,5,14,True,True,1,1.0,0.0,1,1.0,0.0,0.2857
violate the,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
violated the,2,True,6,1,7,True,True,2,1.2,0.4,1,1.0,0.0,0.7143
violating the,2,True,2,8,10,True,True,1,1.0,0.0,2,1.1429,0.3499,0.6
violation of,2,True,6,24,30,True,True,1,1.0,0.0,2,1.2632,0.4403,0.6
violations of,2,True,2,7,9,True,True,1,1.0,0.0,2,1.4,0.4899,0.5556
violence against,2,True,1,9,10,True,True,1,1.0,0.0,1,1.0,0.0,0.8
violence and,2,True,2,18,20,True,True,1,1.0,0.0,2,1.0588,0.2353,0.8
violence in,2,True,2,10,12,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
violence to,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
violent and,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
violent crime,2,True,1,5,6,True,True,1,1.0,0.0,2,1.6667,0.4714,0.6667
virginia and,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
vision of,2,True,6,4,10,True,True,2,1.2,0.4,1,1.0,0.0,0.2
visit and,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
visit to,2,True,15,9,24,True,True,2,1.1538,0.3608,3,1.2857,0.6999,0.25
visit with,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
visited the,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
vladimir putin,2,True,21,16,37,True,True,2,1.05,0.2179,3,1.2308,0.5756,0.1351
voice of,2,True,1,8,9,True,True,1,1.0,0.0,1,1.0,0.0,0.7778
vote against,2,True,2,8,10,True,True,1,1.0,0.0,1,1.0,0.0,0.6
vote and,2,True,5,16,21,True,True,1,1.0,0.0,2,1.1429,0.3499,0.5238
vote blue,2,True,0,8,8,False,True,0,0.0,0.0,1,1.0,0.0,1.0
vote but,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
vote by,2,True,4,10,14,True,True,1,1.0,0.0,3,1.4286,0.7284,0.4286
vote for,2,True,29,75,104,True,True,4,1.3182,0.762,4,1.4706,0.7236,0.4423
vote in,2,True,20,21,41,True,True,2,1.0526,0.2233,2,1.2353,0.4242,0.0244
vote is,2,True,3,6,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
vote it,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
vote of,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
vote on,2,True,12,2,14,True,True,2,1.2,0.4,1,1.0,0.0,0.7143
vote the,2,True,4,9,13,True,True,1,1.0,0.0,1,1.0,0.0,0.3846
vote to,2,True,7,5,12,True,True,1,1.0,0.0,2,1.25,0.433,0.1667
vote was,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
vote would,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
voted against,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
voted for,2,True,8,14,22,True,True,1,1.0,0.0,2,1.0769,0.2665,0.2727
voted in,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
voted to,2,True,6,7,13,True,True,1,1.0,0.0,1,1.0,0.0,0.0769
voter fraud,2,True,3,39,42,True,True,2,1.5,0.5,18,3.9,4.8672,0.8571
voter id,2,True,0,6,6,False,True,0,0.0,0.0,2,1.2,0.4,1.0
voter registration,2,True,5,7,12,True,True,3,1.6667,0.9428,1,1.0,0.0,0.1667
voter registrations,2,True,0,5,5,False,True,0,0.0,0.0,2,1.6667,0.4714,1.0
voter turnout,2,True,6,4,10,True,True,2,1.2,0.4,3,2.0,1.0,0.2
voters about,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
voters and,2,True,14,12,26,True,True,1,1.0,0.0,2,1.2,0.4,0.0769
voters are,2,True,4,11,15,True,True,1,1.0,0.0,3,1.375,0.696,0.4667
voters as,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
voters at,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
voters but,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
voters by,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
voters for,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
voters from,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
voters have,2,True,5,5,10,True,True,1,1.0,0.0,1,1.0,0.0,0.0
voters he,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
voters in,2,True,27,18,45,True,True,2,1.2857,0.4518,2,1.2,0.4,0.2
voters into,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
voters of,2,True,2,4,6,True,True,1,1.0,0.0,3,2.0,1.0,0.3333
voters on,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
voters that,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
voters the,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
voters to,2,True,4,7,11,True,True,1,1.0,0.0,1,1.0,0.0,0.2727
voters who,2,True,7,8,15,True,True,2,1.1667,0.3727,1,1.0,0.0,0.0667
voters will,2,True,7,5,12,True,True,5,2.3333,1.8856,1,1.0,0.0,0.1667
voters with,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
votes and,2,True,4,9,13,True,True,1,1.0,0.0,1,1.0,0.0,0.3846
votes by,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
votes cast,2,True,1,6,7,True,True,1,1.0,0.0,2,1.2,0.4,0.7143
votes for,2,True,2,8,10,True,True,1,1.0,0.0,1,1.0,0.0,0.6
votes from,2,True,0,9,9,False,True,0,0.0,0.0,1,1.0,0.0,1.0
votes in,2,True,11,13,24,True,True,2,1.5714,0.4949,2,1.1818,0.3857,0.0833
votes on,2,True,4,3,7,True,True,1,1.0,0.0,2,1.5,0.5,0.1429
votes that,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
votes to,2,True,4,5,9,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
voting and,2,True,3,2,5,True,True,1,1.0,0.0,2,2.0,0.0,0.2
voting for,2,True,4,42,46,True,True,2,1.3333,0.4714,5,1.4483,0.9317,0.8261
voting in,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
voting machines,2,True,0,7,7,False,True,0,0.0,0.0,4,1.75,1.299,1.0
voting process,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
voting rights,2,True,11,7,18,True,True,4,1.8333,1.2134,2,1.1667,0.3727,0.2222
vow to,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
vowed to,2,True,23,6,29,True,True,2,1.0455,0.2083,1,1.0,0.0,0.5862
vulnerable to,2,True,4,4,8,True,True,1,1.0,0.0,2,1.3333,0.4714,0.0
wages for,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
wait and,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
wait for,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
wait to,2,True,2,6,8,True,True,1,1.0,0.0,2,1.2,0.4,0.5
wait until,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
waiting for,2,True,2,14,16,True,True,1,1.0,0.0,2,1.1667,0.3727,0.75
waiting to,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
wake of,2,True,5,13,18,True,True,1,1.0,0.0,1,1.0,0.0,0.4444
wake up,2,True,1,13,14,True,True,1,1.0,0.0,2,1.3,0.4583,0.8571
walk of,2,True,3,4,7,True,True,3,3.0,0.0,2,1.3333,0.4714,0.1429
walked away,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
wall along,2,True,17,2,19,True,True,2,1.1333,0.3399,1,1.0,0.0,0.7895
wall and,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
wall is,2,True,1,4,5,True,True,1,1.0,0.0,2,1.3333,0.4714,0.6
wall of,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
wall on,2,True,8,2,10,True,True,2,1.1429,0.3499,1,1.0,0.0,0.6
wall street,2,True,57,39,96,True,True,8,2.1111,1.9689,4,1.3929,0.724,0.1875
wall that,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
wall to,2,True,4,3,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
want him,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
want in,2,True,0,5,5,False,True,0,0.0,0.0,2,1.25,0.433,1.0
want me,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
want someone,2,True,2,6,8,True,True,2,2.0,0.0,3,2.0,0.8165,0.5
want the,2,True,2,14,16,True,True,1,1.0,0.0,2,1.0769,0.2665,0.75
want them,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
want this,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
want to,2,True,46,163,209,True,True,2,1.2432,0.429,4,1.3252,0.6181,0.5598
wanted to,2,True,19,38,57,True,True,2,1.1176,0.3222,2,1.027,0.1622,0.3333
wanting to,2,True,4,8,12,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
wants the,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
wants to,2,True,32,78,110,True,True,5,1.1852,0.7716,3,1.2188,0.544,0.4182
war against,2,True,4,11,15,True,True,1,1.0,0.0,2,1.1,0.3,0.4667
war and,2,True,3,7,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
war chest,2,True,4,1,5,True,True,2,1.3333,0.4714,1,1.0,0.0,0.6
war ii,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
war in,2,True,3,7,10,True,True,1,1.0,0.0,2,1.1667,0.3727,0.4
war on,2,True,3,21,24,True,True,1,1.0,0.0,3,1.2353,0.5455,0.75
war to,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
warned of,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
warned that,2,True,6,8,14,True,True,2,1.2,0.4,1,1.0,0.0,0.1429
warned the,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
warning that,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
warning to,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
warren and,2,True,5,2,7,True,True,3,1.6667,0.9428,2,2.0,0.0,0.4286
was able,2,True,1,13,14,True,True,1,1.0,0.0,2,1.0833,0.2764,0.8571
was absolutely,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
was actually,2,True,0,12,12,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was allowed,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was appointed,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was arrested,2,True,2,23,25,True,True,1,1.0,0.0,2,1.2105,0.4077,0.84
was asked,2,True,4,17,21,True,True,1,1.0,0.0,1,1.0,0.0,0.619
was aware,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
was born,2,True,13,30,43,True,True,2,1.0833,0.2764,8,2.0,1.9664,0.3953
was brought,2,True,4,2,6,True,True,1,1.0,0.0,2,2.0,0.0,0.3333
was called,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
was caught,2,True,1,10,11,True,True,1,1.0,0.0,1,1.0,0.0,0.8182
was charged,2,True,1,4,5,True,True,1,1.0,0.0,2,2.0,0.0,0.6
was coming,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was completely,2,True,1,8,9,True,True,1,1.0,0.0,1,1.0,0.0,0.7778
was concerned,2,True,5,1,6,True,True,2,1.25,0.433,1,1.0,0.0,0.6667
was conducted,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
was confirmed,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was created,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was criticized,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was dead,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was delivered,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was denied,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
was described,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was designed,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was discovered,2,True,1,8,9,True,True,1,1.0,0.0,4,1.6,1.2,0.7778
was elected,2,True,2,10,12,True,True,1,1.0,0.0,2,1.1111,0.3143,0.6667
was far,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
was forced,2,True,5,13,18,True,True,1,1.0,0.0,1,1.0,0.0,0.4444
was found,2,True,1,15,16,True,True,1,1.0,0.0,8,2.5,2.5,0.875
was funded,2,True,13,1,14,True,True,1,1.0,0.0,1,1.0,0.0,0.8571
was getting,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
was given,2,True,3,13,16,True,True,1,1.0,0.0,1,1.0,0.0,0.625
was going,2,True,1,23,24,True,True,1,1.0,0.0,2,1.0952,0.2935,0.9167
was good,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
was great,2,True,2,7,9,True,True,1,1.0,0.0,2,1.1667,0.3727,0.5556
was important,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was independently,2,True,20,0,20,True,False,1,1.0,0.0,0,0.0,0.0,1.0
was inspired,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was introduced,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was investigating,2,True,4,1,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
was involved,2,True,4,6,10,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was killed,2,True,1,17,18,True,True,1,1.0,0.0,2,1.2143,0.4103,0.8889
was kind,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was later,2,True,5,4,9,True,True,1,1.0,0.0,2,1.3333,0.4714,0.1111
was leading,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
was left,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was like,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was listed,2,True,0,6,6,False,True,0,0.0,0.0,3,1.5,0.866,1.0
was looking,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
was major,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was necessary,2,True,3,2,5,True,True,2,1.5,0.5,1,1.0,0.0,0.2
was originally,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was passed,2,True,3,2,5,True,True,2,1.5,0.5,1,1.0,0.0,0.2
was percent,2,True,2,3,5,True,True,2,2.0,0.0,2,1.5,0.5,0.2
was pretty,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was probably,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was quick,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was quoted,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
was referring,2,True,4,2,6,True,True,2,1.3333,0.4714,1,1.0,0.0,0.3333
was released,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
was republican,2,True,0,6,6,False,True,0,0.0,0.0,2,1.2,0.4,1.0
was responsible,2,True,3,4,7,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
was revealed,2,True,2,6,8,True,True,1,1.0,0.0,2,1.2,0.4,0.5
was right,2,True,0,8,8,False,True,0,0.0,0.0,2,1.1429,0.3499,1.0
was running,2,True,5,5,10,True,True,1,1.0,0.0,1,1.0,0.0,0.0
was secretary,2,True,8,3,11,True,True,1,1.0,0.0,1,1.0,0.0,0.4545
was seen,2,True,4,4,8,True,True,1,1.0,0.0,1,1.0,0.0,0.0
was sent,2,True,4,7,11,True,True,1,1.0,0.0,2,1.1667,0.3727,0.2727
was set,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
was shot,2,True,1,16,17,True,True,1,1.0,0.0,5,2.0,1.3229,0.8824
was shown,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
was signed,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was speaking,2,True,3,6,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
was spent,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was strong,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was supposed,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
was taken,2,True,2,9,11,True,True,1,1.0,0.0,1,1.0,0.0,0.6364
was talking,2,True,3,7,10,True,True,1,1.0,0.0,1,1.0,0.0,0.4
was told,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
was trump,2,True,0,7,7,False,True,0,0.0,0.0,1,1.0,0.0,1.0
was trying,2,True,6,5,11,True,True,1,1.0,0.0,1,1.0,0.0,0.0909
was written,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
was wrong,2,True,4,11,15,True,True,1,1.0,0.0,1,1.0,0.0,0.4667
washington and,2,True,7,6,13,True,True,1,1.0,0.0,2,1.2,0.4,0.0769
washington but,2,True,3,2,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
washington dc,2,True,1,8,9,True,True,1,1.0,0.0,2,1.1429,0.3499,0.7778
washington in,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
washington is,2,True,5,1,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
washington on,2,True,6,1,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
washington post,2,True,14,57,71,True,True,2,1.1667,0.3727,10,1.6765,1.8899,0.6056
washington said,2,True,5,0,5,True,False,2,1.25,0.433,0,0.0,0.0,1.0
washington state,2,True,6,0,6,True,False,2,1.2,0.4,0,0.0,0.0,1.0
washington the,2,True,5,4,9,True,True,1,1.0,0.0,1,1.0,0.0,0.1111
washington to,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
washington university,2,True,2,4,6,True,True,1,1.0,0.0,2,1.3333,0.4714,0.3333
wasn even,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
wasn the,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
wasserman schultz,2,True,5,5,10,True,True,3,1.6667,0.9428,3,1.6667,0.9428,0.0
waste of,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
watch her,2,True,1,5,6,True,True,1,1.0,0.0,2,1.25,0.433,0.6667
watch here,2,True,0,8,8,False,True,0,0.0,0.0,1,1.0,0.0,1.0
watch it,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
watch out,2,True,0,6,6,False,True,0,0.0,0.0,2,1.5,0.5,1.0
watch the,2,True,1,73,74,True,True,1,1.0,0.0,1,1.0,0.0,0.973
watch this,2,True,0,6,6,False,True,0,0.0,0.0,1,1.0,0.0,1.0
watch trump,2,True,0,8,8,False,True,0,0.0,0.0,1,1.0,0.0,1.0
watch video,2,True,0,11,11,False,True,0,0.0,0.0,1,1.0,0.0,1.0
watchdog group,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
watching the,2,True,3,6,9,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
water to,2,True,0,6,6,False,True,0,0.0,0.0,3,1.5,0.866,1.0
wave of,2,True,6,8,14,True,True,1,1.0,0.0,1,1.0,0.0,0.1429
way and,2,True,1,6,7,True,True,1,1.0,0.0,1,1.0,0.0,0.7143
way back,2,True,1,6,7,True,True,1,1.0,0.0,2,1.2,0.4,0.7143
way for,2,True,7,10,17,True,True,1,1.0,0.0,1,1.0,0.0,0.1765
way he,2,True,4,12,16,True,True,1,1.0,0.0,1,1.0,0.0,0.5
way in,2,True,1,7,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
way it,2,True,2,9,11,True,True,1,1.0,0.0,2,1.125,0.3307,0.6364
way of,2,True,4,20,24,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
way or,2,True,1,7,8,True,True,1,1.0,0.0,1,1.0,0.0,0.75
way out,2,True,0,9,9,False,True,0,0.0,0.0,1,1.0,0.0,1.0
way race,2,True,0,5,5,False,True,0,0.0,0.0,5,5.0,0.0,1.0
way that,2,True,8,13,21,True,True,1,1.0,0.0,2,1.1818,0.3857,0.2381
way the,2,True,5,16,21,True,True,1,1.0,0.0,1,1.0,0.0,0.5238
way they,2,True,3,16,19,True,True,2,1.5,0.5,1,1.0,0.0,0.6842
way through,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
way to,2,True,21,76,97,True,True,2,1.1667,0.3727,3,1.2063,0.4422,0.567
way trump,2,True,2,6,8,True,True,1,1.0,0.0,1,1.0,0.0,0.5
way we,2,True,4,6,10,True,True,1,1.0,0.0,1,1.0,0.0,0.2
way you,2,True,2,5,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
ways and,2,True,2,3,5,True,True,1,1.0,0.0,2,1.5,0.5,0.2
ways to,2,True,9,12,21,True,True,2,1.2857,0.4518,2,1.3333,0.4714,0.1429
we believe,2,True,7,7,14,True,True,2,1.1667,0.3727,1,1.0,0.0,0.0
we didn,2,True,3,9,12,True,True,1,1.0,0.0,1,1.0,0.0,0.5
we don,2,True,21,29,50,True,True,2,1.1053,0.3069,3,1.16,0.463,0.16
we expect,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
we got,2,True,1,11,12,True,True,1,1.0,0.0,4,1.5714,1.0498,0.8333
we haven,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
we hear,2,True,1,4,5,True,True,1,1.0,0.0,1,1.0,0.0,0.6
we heard,2,True,0,5,5,False,True,0,0.0,0.0,2,1.6667,0.4714,1.0
we know,2,True,5,28,33,True,True,1,1.0,0.0,3,1.1667,0.4714,0.697
we live,2,True,0,5,5,False,True,0,0.0,0.0,1,1.0,0.0,1.0
we ll,2,True,11,29,40,True,True,3,1.375,0.696,3,1.2083,0.4983,0.45
we love,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
we need,2,True,16,49,65,True,True,2,1.1429,0.3499,5,1.2895,0.8556,0.5077
we saw,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
we shouldn,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
we stand,2,True,3,5,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
we talk,2,True,1,6,7,True,True,1,1.0,0.0,3,1.5,0.866,0.7143
we think,2,True,6,5,11,True,True,2,1.5,0.5,1,1.0,0.0,0.0909
we understand,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
we ve,2,True,22,59,81,True,True,2,1.1579,0.3646,2,1.0926,0.2899,0.4568
we want,2,True,7,19,26,True,True,1,1.0,0.0,2,1.1176,0.3222,0.4615
we went,2,True,1,5,6,True,True,1,1.0,0.0,1,1.0,0.0,0.6667
we won,2,True,2,6,8,True,True,1,1.0,0.0,2,1.2,0.4,0.5
weapons and,2,True,2,4,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
weapons in,2,True,2,3,5,True,True,1,1.0,0.0,1,1.0,0.0,0.2
wednesday and,2,True,3,3,6,True,True,1,1.0,0.0,1,1.0,0.0,0.0
wednesday as,2,True,5,0,5,True,False,1,1.0,0.0,0,0.0,0.0,1.0
wednesday for,2,True,6,0,6,True,False,1,1.0,0.0,0,0.0,0.0,1.0
wednesday he,2,True,7,0,7,True,False,1,1.0,0.0,0,0.0,0.0,1.0
wednesday in,2,True,4,4,8,True,True,1,1.0,0.0,1,1.0,0.0,0.0
wednesday morning,2,True,3,7,10,True,True,2,1.5,0.5,1,1.0,0.0,0.4
wednesday night,2,True,3,10,13,True,True,2,1.5,0.5,1,1.0,0.0,0.5385
wednesday that,2,True,13,1,14,True,True,1,1.0,0.0,1,1.0,0.0,0.8571
wednesday the,2,True,13,8,21,True,True,2,1.0833,0.2764,1,1.0,0.0,0.2381
wednesday to,2,True,9,3,12,True,True,2,1.125,0.3307,1,1.0,0.0,0.5
week after,2,True,4,2,6,True,True,1,1.0,0.0,1,1.0,0.0,0.3333
week ago,2,True,5,2,7,True,True,2,1.25,0.433,1,1.0,0.0,0.4286
week and,2,True,7,4,11,True,True,1,1.0,0.0,1,1.0,0.0,0.2727
week he,2,True,5,2,7,True,True,1,1.0,0.0,1,1.0,0.0,0.4286
week in,2,True,10,6,16,True,True,1,1.0,0.0,1,1.0,0.0,0.25
week it,2,True,5,3,8,True,True,1,1.0,0.0,1,1.0,0.0,0.25
